,file,cid,pos,lemma,path,fileN,status
312,382879,3,0,kftavarman,../TextSegmentation/Pickle_Files/382879.p,382879.p,accepted
313,79764,2,0,diti,../TextSegmentation/Pickle_Files/79764.p,79764.p,accepted
314,56728,0,5,Adi,../TextSegmentation/Pickle_Files/56728.p,56728.p,accepted
315,134547,1,0,pitf,../TextSegmentation/Pickle_Files/134547.p,134547.p,accepted
316,333002,5,0,praveSay,../TextSegmentation/Pickle_Files/333002.p,333002.p,accepted
317,145107,2,0,cittamAtra,../TextSegmentation/Pickle_Files/145107.p,145107.p,accepted
318,379060,4,0,udAhf,../TextSegmentation/Pickle_Files/379060.p,379060.p,accepted
319,374435,4,0,vipra,../TextSegmentation/Pickle_Files/374435.p,374435.p,accepted
320,326453,2,0,saMdeha,../TextSegmentation/Pickle_Files/326453.p,326453.p,accepted
321,396656,2,0,caturviDa,../TextSegmentation/Pickle_Files/396656.p,396656.p,accepted
322,376297,1,5,apAkf,../TextSegmentation/Pickle_Files/376297.p,376297.p,accepted
323,117425,4,12,vihAra,../TextSegmentation/Pickle_Files/117425.p,117425.p,accepted
324,368929,0,0,samave,../TextSegmentation/Pickle_Files/368929.p,368929.p,accepted
325,148980,0,0,nimitta,../TextSegmentation/Pickle_Files/148980.p,148980.p,accepted
326,131919,4,0,sTira,../TextSegmentation/Pickle_Files/131919.p,131919.p,accepted
327,335679,2,0,aDizWAna,../TextSegmentation/Pickle_Files/335679.p,335679.p,accepted
328,87595,0,0,yayAti,../TextSegmentation/Pickle_Files/87595.p,87595.p,accepted
329,319129,5,0,samanuvft,../TextSegmentation/Pickle_Files/319129.p,319129.p,accepted
330,305556,0,0,niSAmay,../TextSegmentation/Pickle_Files/305556.p,305556.p,accepted
331,101630,1,0,svaBAva,../TextSegmentation/Pickle_Files/101630.p,101630.p,accepted
332,304453,3,10,hfd,../TextSegmentation/Pickle_Files/304453.p,304453.p,accepted
333,317659,3,0,mitra,../TextSegmentation/Pickle_Files/317659.p,317659.p,accepted
334,136117,3,0,pariBakzay,../TextSegmentation/Pickle_Files/136117.p,136117.p,accepted
335,104942,2,9,payoDara,../TextSegmentation/Pickle_Files/104942.p,104942.p,accepted
336,384854,4,0,prapat,../TextSegmentation/Pickle_Files/384854.p,384854.p,accepted
337,94911,3,0,pUjay,../TextSegmentation/Pickle_Files/94911.p,94911.p,accepted
338,344577,0,0,kasmAt,../TextSegmentation/Pickle_Files/344577.p,344577.p,accepted
339,388566,4,5,vAhinI,../TextSegmentation/Pickle_Files/388566.p,388566.p,accepted
340,383295,3,12,yAyin,../TextSegmentation/Pickle_Files/383295.p,383295.p,accepted
341,134936,1,0,dEvika,../TextSegmentation/Pickle_Files/134936.p,134936.p,accepted
342,309918,0,0,mahA,../TextSegmentation/Pickle_Files/309918.p,309918.p,accepted
343,137325,5,2,anAgas,../TextSegmentation/Pickle_Files/137325.p,137325.p,accepted
344,328796,6,0,iz,../TextSegmentation/Pickle_Files/328796.p,328796.p,accepted
345,355425,0,0,acyuta,../TextSegmentation/Pickle_Files/355425.p,355425.p,accepted
346,333504,3,0,gaRADipa,../TextSegmentation/Pickle_Files/333504.p,333504.p,accepted
347,345744,3,0,kaScid,../TextSegmentation/Pickle_Files/345744.p,345744.p,accepted
348,67497,3,0,vEdehI,../TextSegmentation/Pickle_Files/67497.p,67497.p,accepted
349,382074,0,29,yoDin,../TextSegmentation/Pickle_Files/382074.p,382074.p,accepted
350,91695,3,0,rAjamitra,../TextSegmentation/Pickle_Files/91695.p,91695.p,accepted
351,328242,6,0,mUrti,../TextSegmentation/Pickle_Files/328242.p,328242.p,accepted
352,319253,0,0,trA,../TextSegmentation/Pickle_Files/319253.p,319253.p,accepted
353,342773,1,0,sidDAnta,../TextSegmentation/Pickle_Files/342773.p,342773.p,accepted
354,309601,0,0,kati,../TextSegmentation/Pickle_Files/309601.p,309601.p,accepted
355,87606,0,0,yayAti,../TextSegmentation/Pickle_Files/87606.p,87606.p,accepted
356,52806,2,9,nibarhaRa,../TextSegmentation/Pickle_Files/52806.p,52806.p,accepted
357,96872,1,0,lakzahoma,../TextSegmentation/Pickle_Files/96872.p,96872.p,accepted
358,330217,4,0,ASri,../TextSegmentation/Pickle_Files/330217.p,330217.p,accepted
359,114114,1,5,klid,../TextSegmentation/Pickle_Files/114114.p,114114.p,accepted
360,388762,4,0,vicar,../TextSegmentation/Pickle_Files/388762.p,388762.p,accepted
361,57062,0,0,SiMSapA,../TextSegmentation/Pickle_Files/57062.p,57062.p,accepted
362,54233,1,0,trivft,../TextSegmentation/Pickle_Files/54233.p,54233.p,accepted
363,321609,0,0,pratyah,../TextSegmentation/Pickle_Files/321609.p,321609.p,accepted
364,117349,3,0,budDi,../TextSegmentation/Pickle_Files/117349.p,117349.p,accepted
365,140510,0,0,devayAnI,../TextSegmentation/Pickle_Files/140510.p,140510.p,accepted
366,146528,5,0,vIryavant,../TextSegmentation/Pickle_Files/146528.p,146528.p,accepted
368,104608,3,0,sArDam,../TextSegmentation/Pickle_Files/104608.p,104608.p,accepted
369,100374,4,0,iz,../TextSegmentation/Pickle_Files/100374.p,100374.p,accepted
370,353005,1,0,GozaRA,../TextSegmentation/Pickle_Files/353005.p,353005.p,accepted
371,305130,0,4,Sakti,../TextSegmentation/Pickle_Files/305130.p,305130.p,accepted
372,316184,2,0,saMvft,../TextSegmentation/Pickle_Files/316184.p,316184.p,accepted
373,60447,6,0,kaTay,../TextSegmentation/Pickle_Files/60447.p,60447.p,accepted
374,326266,4,5,saMkara,../TextSegmentation/Pickle_Files/326266.p,326266.p,accepted
375,142049,1,0,anvavAya,../TextSegmentation/Pickle_Files/142049.p,142049.p,accepted
376,355996,6,0,dvijAti,../TextSegmentation/Pickle_Files/355996.p,355996.p,accepted
377,392130,0,0,Aropay,../TextSegmentation/Pickle_Files/392130.p,392130.p,accepted
379,108092,2,0,suvistfta,../TextSegmentation/Pickle_Files/108092.p,108092.p,accepted
380,327349,3,0,upalaB,../TextSegmentation/Pickle_Files/327349.p,327349.p,accepted
381,53305,0,0,sidDArTa,../TextSegmentation/Pickle_Files/53305.p,53305.p,accepted
382,312386,1,0,avIta,../TextSegmentation/Pickle_Files/312386.p,312386.p,accepted
383,69302,4,0,pUrvaja,../TextSegmentation/Pickle_Files/69302.p,69302.p,accepted
384,385532,5,0,mahA,../TextSegmentation/Pickle_Files/385532.p,385532.p,accepted
385,302191,4,0,anAmya,../TextSegmentation/Pickle_Files/302191.p,302191.p,accepted
386,396728,2,0,mahAnasa,../TextSegmentation/Pickle_Files/396728.p,396728.p,accepted
387,355643,1,0,cAlay,../TextSegmentation/Pickle_Files/355643.p,355643.p,accepted
388,85357,1,0,samudDf,../TextSegmentation/Pickle_Files/85357.p,85357.p,accepted
389,53500,5,5,vAdin,../TextSegmentation/Pickle_Files/53500.p,53500.p,accepted
390,124998,2,0,ASaNk,../TextSegmentation/Pickle_Files/124998.p,124998.p,accepted
391,114742,6,0,dvija,../TextSegmentation/Pickle_Files/114742.p,114742.p,accepted
392,336956,4,0,kriyA,../TextSegmentation/Pickle_Files/336956.p,336956.p,accepted
393,101170,4,0,pUjay,../TextSegmentation/Pickle_Files/101170.p,101170.p,accepted
394,77595,0,0,bilva,../TextSegmentation/Pickle_Files/77595.p,77595.p,accepted
395,388346,4,2,utTA,../TextSegmentation/Pickle_Files/388346.p,388346.p,accepted
396,87624,1,0,praticCad,../TextSegmentation/Pickle_Files/87624.p,87624.p,accepted
397,339418,2,1,aneka,../TextSegmentation/Pickle_Files/339418.p,339418.p,accepted
398,66023,3,4,SiKA,../TextSegmentation/Pickle_Files/66023.p,66023.p,accepted
399,141027,4,6,Adi,../TextSegmentation/Pickle_Files/141027.p,141027.p,accepted
400,381671,2,0,sArDam,../TextSegmentation/Pickle_Files/381671.p,381671.p,accepted
401,391963,0,0,vIrasU,../TextSegmentation/Pickle_Files/391963.p,391963.p,accepted
402,96469,2,0,vizRu,../TextSegmentation/Pickle_Files/96469.p,96469.p,accepted
403,359078,0,0,rumaRvant,../TextSegmentation/Pickle_Files/359078.p,359078.p,accepted
404,117540,0,0,atiTi,../TextSegmentation/Pickle_Files/117540.p,117540.p,accepted
405,114508,1,0,himavant,../TextSegmentation/Pickle_Files/114508.p,114508.p,accepted
406,58731,5,0,aBizecana,../TextSegmentation/Pickle_Files/58731.p,58731.p,accepted
407,338374,0,4,asTi,../TextSegmentation/Pickle_Files/338374.p,338374.p,accepted
408,304571,0,0,sant,../TextSegmentation/Pickle_Files/304571.p,304571.p,accepted
409,380781,2,0,Darmaputra,../TextSegmentation/Pickle_Files/380781.p,380781.p,accepted
410,96670,3,0,SaSin,../TextSegmentation/Pickle_Files/96670.p,96670.p,accepted
411,382120,6,0,ABA,../TextSegmentation/Pickle_Files/382120.p,382120.p,accepted
412,79747,1,0,viDi,../TextSegmentation/Pickle_Files/79747.p,79747.p,accepted
413,143769,2,0,kurukzetra,../TextSegmentation/Pickle_Files/143769.p,143769.p,accepted
414,320430,4,4,fzi,../TextSegmentation/Pickle_Files/320430.p,320430.p,accepted
415,344387,5,0,saMyu,../TextSegmentation/Pickle_Files/344387.p,344387.p,accepted
416,318909,2,0,viSvAsa,../TextSegmentation/Pickle_Files/318909.p,318909.p,accepted
417,303634,2,0,praviS,../TextSegmentation/Pickle_Files/303634.p,303634.p,accepted
418,334374,6,0,jagant,../TextSegmentation/Pickle_Files/334374.p,334374.p,accepted
419,118219,1,0,Bavant,../TextSegmentation/Pickle_Files/118219.p,118219.p,accepted
420,70631,2,0,BUmi,../TextSegmentation/Pickle_Files/70631.p,70631.p,accepted
421,137171,0,5,samBram,../TextSegmentation/Pickle_Files/137171.p,137171.p,accepted
422,130999,2,0,viSezay,../TextSegmentation/Pickle_Files/130999.p,130999.p,accepted
423,103060,0,0,prItimant,../TextSegmentation/Pickle_Files/103060.p,103060.p,rejected
425,121540,1,0,vyADi,../TextSegmentation/Pickle_Files/121540.p,121540.p,accepted
426,106020,1,0,muni,../TextSegmentation/Pickle_Files/106020.p,106020.p,accepted
427,64932,1,0,prasvap,../TextSegmentation/Pickle_Files/64932.p,64932.p,accepted
428,388903,3,0,gARqIvaDanvan,../TextSegmentation/Pickle_Files/388903.p,388903.p,accepted
429,393041,2,0,mohay,../TextSegmentation/Pickle_Files/393041.p,393041.p,accepted
430,116992,3,6,virecana,../TextSegmentation/Pickle_Files/116992.p,116992.p,accepted
431,137488,2,0,mahIpati,../TextSegmentation/Pickle_Files/137488.p,137488.p,accepted
432,336201,2,0,Bavant,../TextSegmentation/Pickle_Files/336201.p,336201.p,accepted
433,76303,2,0,sTApay,../TextSegmentation/Pickle_Files/76303.p,76303.p,accepted
434,139194,2,0,maRi,../TextSegmentation/Pickle_Files/139194.p,139194.p,accepted
435,133868,2,13,dyuti,../TextSegmentation/Pickle_Files/133868.p,133868.p,accepted
436,361210,5,0,prasTA,../TextSegmentation/Pickle_Files/361210.p,361210.p,accepted
437,136663,0,0,yajYa,../TextSegmentation/Pickle_Files/136663.p,136663.p,accepted
438,75578,0,0,SEleya,../TextSegmentation/Pickle_Files/75578.p,75578.p,accepted
439,125576,0,23,kimpuruza,../TextSegmentation/Pickle_Files/125576.p,125576.p,accepted
440,140879,0,0,devayAnI,../TextSegmentation/Pickle_Files/140879.p,140879.p,accepted
441,143158,5,0,kvacid,../TextSegmentation/Pickle_Files/143158.p,143158.p,accepted
442,110339,1,0,Binnakrama,../TextSegmentation/Pickle_Files/110339.p,110339.p,accepted
443,106113,1,0,paYcAkzara,../TextSegmentation/Pickle_Files/106113.p,106113.p,accepted
444,130667,2,0,nibuD,../TextSegmentation/Pickle_Files/130667.p,130667.p,accepted
445,94453,4,0,div,../TextSegmentation/Pickle_Files/94453.p,94453.p,accepted
446,134939,3,0,saMviDA,../TextSegmentation/Pickle_Files/134939.p,134939.p,accepted
447,96416,3,0,lavaRAcala,../TextSegmentation/Pickle_Files/96416.p,96416.p,accepted
448,319559,4,0,pravfD,../TextSegmentation/Pickle_Files/319559.p,319559.p,accepted
449,309236,3,0,anviz,../TextSegmentation/Pickle_Files/309236.p,309236.p,accepted
450,331986,2,9,vivarjay,../TextSegmentation/Pickle_Files/331986.p,331986.p,accepted
451,146876,5,0,amara,../TextSegmentation/Pickle_Files/146876.p,146876.p,accepted
452,314928,1,0,sa,../TextSegmentation/Pickle_Files/314928.p,314928.p,accepted
453,304079,3,9,acala,../TextSegmentation/Pickle_Files/304079.p,304079.p,accepted
454,336122,2,0,saMviBaj,../TextSegmentation/Pickle_Files/336122.p,336122.p,accepted
455,138189,3,0,Sibi,../TextSegmentation/Pickle_Files/138189.p,138189.p,accepted
456,141268,0,0,yayAti,../TextSegmentation/Pickle_Files/141268.p,141268.p,accepted
457,121867,4,0,prIti,../TextSegmentation/Pickle_Files/121867.p,121867.p,accepted
458,68019,0,0,BaRqI,../TextSegmentation/Pickle_Files/68019.p,68019.p,accepted
459,334537,3,0,jYA,../TextSegmentation/Pickle_Files/334537.p,334537.p,accepted
460,313722,5,0,acApala,../TextSegmentation/Pickle_Files/313722.p,313722.p,accepted
461,322623,1,11,jYa,../TextSegmentation/Pickle_Files/322623.p,322623.p,accepted
462,367280,4,6,saMvf,../TextSegmentation/Pickle_Files/367280.p,367280.p,accepted
463,334269,5,0,gati,../TextSegmentation/Pickle_Files/334269.p,334269.p,accepted
464,119198,2,0,dvitIya,../TextSegmentation/Pickle_Files/119198.p,119198.p,accepted
465,312611,1,0,aByAgam,../TextSegmentation/Pickle_Files/312611.p,312611.p,accepted
466,143931,0,6,nitya,../TextSegmentation/Pickle_Files/143931.p,143931.p,accepted
467,355437,0,0,vizRu,../TextSegmentation/Pickle_Files/355437.p,355437.p,accepted
468,376410,3,0,pfTivI,../TextSegmentation/Pickle_Files/376410.p,376410.p,accepted
469,310539,1,0,kIrti,../TextSegmentation/Pickle_Files/310539.p,310539.p,accepted
470,74353,1,0,pArzRi,../TextSegmentation/Pickle_Files/74353.p,74353.p,accepted
471,370246,3,1,upapad,../TextSegmentation/Pickle_Files/370246.p,370246.p,accepted
472,378742,5,3,vikArin,../TextSegmentation/Pickle_Files/378742.p,378742.p,accepted
473,125702,3,0,kAray,../TextSegmentation/Pickle_Files/125702.p,125702.p,accepted
474,123746,4,0,yaSasvin,../TextSegmentation/Pickle_Files/123746.p,123746.p,accepted
475,392244,2,11,utTA,../TextSegmentation/Pickle_Files/392244.p,392244.p,accepted
476,300823,4,0,pitfpEtAmaha,../TextSegmentation/Pickle_Files/300823.p,300823.p,accepted
477,59759,3,0,Bagavant,../TextSegmentation/Pickle_Files/59759.p,59759.p,accepted
478,86537,0,0,prasad,../TextSegmentation/Pickle_Files/86537.p,86537.p,accepted
479,116959,0,0,snigDa,../TextSegmentation/Pickle_Files/116959.p,116959.p,accepted
480,94470,4,0,nindopamA,../TextSegmentation/Pickle_Files/94470.p,94470.p,accepted
481,87587,0,0,yayAti,../TextSegmentation/Pickle_Files/87587.p,87587.p,accepted
482,60444,5,0,mahA,../TextSegmentation/Pickle_Files/60444.p,60444.p,accepted
483,352383,2,0,vizaya,../TextSegmentation/Pickle_Files/352383.p,352383.p,accepted
484,83340,5,0,zoqaSan,../TextSegmentation/Pickle_Files/83340.p,83340.p,accepted
485,147465,0,0,devI,../TextSegmentation/Pickle_Files/147465.p,147465.p,accepted
486,53495,3,8,akzara,../TextSegmentation/Pickle_Files/53495.p,53495.p,accepted
487,379966,0,0,adfzwa,../TextSegmentation/Pickle_Files/379966.p,379966.p,accepted
488,340978,2,0,pariRAma,../TextSegmentation/Pickle_Files/340978.p,340978.p,accepted
489,387225,3,4,pitAmaha,../TextSegmentation/Pickle_Files/387225.p,387225.p,accepted
490,142556,4,0,garBaSaNku,../TextSegmentation/Pickle_Files/142556.p,142556.p,accepted
491,362221,2,0,vARija,../TextSegmentation/Pickle_Files/362221.p,362221.p,accepted
492,103679,3,0,paritozay,../TextSegmentation/Pickle_Files/103679.p,103679.p,accepted
493,80677,3,0,vAdin,../TextSegmentation/Pickle_Files/80677.p,80677.p,accepted
494,327445,0,0,aBisaMDi,../TextSegmentation/Pickle_Files/327445.p,327445.p,accepted
496,326761,5,0,suKin,../TextSegmentation/Pickle_Files/326761.p,326761.p,accepted
497,372215,4,0,lepay,../TextSegmentation/Pickle_Files/372215.p,372215.p,accepted
498,324558,3,3,Acar,../TextSegmentation/Pickle_Files/324558.p,324558.p,accepted
499,330924,7,0,mati,../TextSegmentation/Pickle_Files/330924.p,330924.p,accepted
500,104041,3,5,sita,../TextSegmentation/Pickle_Files/104041.p,104041.p,accepted
501,380919,3,0,samprAp,../TextSegmentation/Pickle_Files/380919.p,380919.p,accepted
502,141726,0,0,yayAti,../TextSegmentation/Pickle_Files/141726.p,141726.p,accepted
503,364821,4,0,sami,../TextSegmentation/Pickle_Files/364821.p,364821.p,accepted
504,389889,6,0,pratibAD,../TextSegmentation/Pickle_Files/389889.p,389889.p,accepted
505,365507,2,0,udi,../TextSegmentation/Pickle_Files/365507.p,365507.p,accepted
506,350832,1,0,balin,../TextSegmentation/Pickle_Files/350832.p,350832.p,accepted
507,340191,0,0,asant,../TextSegmentation/Pickle_Files/340191.p,340191.p,accepted
508,340264,3,0,tarhi,../TextSegmentation/Pickle_Files/340264.p,340264.p,accepted
509,316224,2,0,avagam,../TextSegmentation/Pickle_Files/316224.p,316224.p,accepted
510,132250,2,0,viSf,../TextSegmentation/Pickle_Files/132250.p,132250.p,accepted
511,394031,1,0,ASIviza,../TextSegmentation/Pickle_Files/394031.p,394031.p,accepted
512,66581,6,1,avasAday,../TextSegmentation/Pickle_Files/66581.p,66581.p,accepted
513,94110,4,12,div,../TextSegmentation/Pickle_Files/94110.p,94110.p,accepted
514,388109,5,7,sfYjaya,../TextSegmentation/Pickle_Files/388109.p,388109.p,accepted
515,390950,4,0,tanutyaj,../TextSegmentation/Pickle_Files/390950.p,390950.p,accepted
516,133404,4,0,vipula,../TextSegmentation/Pickle_Files/133404.p,133404.p,accepted
517,300177,3,0,anucintay,../TextSegmentation/Pickle_Files/300177.p,300177.p,accepted
518,317579,3,0,bfhaspati,../TextSegmentation/Pickle_Files/317579.p,317579.p,accepted
519,85365,3,14,aTavA,../TextSegmentation/Pickle_Files/85365.p,85365.p,accepted
520,60046,4,0,muni,../TextSegmentation/Pickle_Files/60046.p,60046.p,accepted
521,65164,3,0,Danada,../TextSegmentation/Pickle_Files/65164.p,65164.p,accepted
522,62137,0,0,kokilA,../TextSegmentation/Pickle_Files/62137.p,62137.p,accepted
523,396062,1,0,sAtyaki,../TextSegmentation/Pickle_Files/396062.p,396062.p,accepted
524,79333,2,9,samanvita,../TextSegmentation/Pickle_Files/79333.p,79333.p,accepted
525,355707,2,0,pitf,../TextSegmentation/Pickle_Files/355707.p,355707.p,accepted
526,326048,0,0,paYcan,../TextSegmentation/Pickle_Files/326048.p,326048.p,accepted
527,338795,2,0,samudBU,../TextSegmentation/Pickle_Files/338795.p,338795.p,accepted
528,392498,3,0,sAtyaki,../TextSegmentation/Pickle_Files/392498.p,392498.p,accepted
529,84132,3,9,vivAha,../TextSegmentation/Pickle_Files/84132.p,84132.p,accepted
530,120134,0,0,sAMpratam,../TextSegmentation/Pickle_Files/120134.p,120134.p,accepted
531,339407,5,0,vimuc,../TextSegmentation/Pickle_Files/339407.p,339407.p,accepted
532,61042,1,0,keSamftyu,../TextSegmentation/Pickle_Files/61042.p,61042.p,accepted
533,106077,0,0,antarikza,../TextSegmentation/Pickle_Files/106077.p,106077.p,accepted
534,353998,0,0,puzwi,../TextSegmentation/Pickle_Files/353998.p,353998.p,accepted
535,69455,6,0,prasAray,../TextSegmentation/Pickle_Files/69455.p,69455.p,accepted
536,348397,2,0,upaci,../TextSegmentation/Pickle_Files/348397.p,348397.p,accepted
537,148835,0,0,aSIti,../TextSegmentation/Pickle_Files/148835.p,148835.p,accepted
538,73516,0,0,pArasIkayavAnI,../TextSegmentation/Pickle_Files/73516.p,73516.p,accepted
539,60997,4,0,paraMtapa,../TextSegmentation/Pickle_Files/60997.p,60997.p,accepted
540,147822,0,0,vESampAyana,../TextSegmentation/Pickle_Files/147822.p,147822.p,accepted
541,70556,0,6,pratirUpa,../TextSegmentation/Pickle_Files/70556.p,70556.p,accepted
542,308676,3,0,pfTvI,../TextSegmentation/Pickle_Files/308676.p,308676.p,accepted
543,78735,3,13,saMyuta,../TextSegmentation/Pickle_Files/78735.p,78735.p,accepted
544,98476,2,0,mahIy,../TextSegmentation/Pickle_Files/98476.p,98476.p,accepted
545,371057,3,8,vimukti,../TextSegmentation/Pickle_Files/371057.p,371057.p,accepted
546,321629,1,0,suKam,../TextSegmentation/Pickle_Files/321629.p,321629.p,accepted
547,123577,5,0,avaSiz,../TextSegmentation/Pickle_Files/123577.p,123577.p,accepted
548,114257,0,0,ciram,../TextSegmentation/Pickle_Files/114257.p,114257.p,accepted
549,360800,6,0,gamay,../TextSegmentation/Pickle_Files/360800.p,360800.p,accepted
550,134119,2,0,vAlukA,../TextSegmentation/Pickle_Files/134119.p,134119.p,accepted
551,308606,3,0,mahIy,../TextSegmentation/Pickle_Files/308606.p,308606.p,accepted
552,78980,2,0,amocaka,../TextSegmentation/Pickle_Files/78980.p,78980.p,accepted
553,337987,2,0,mahAdeva,../TextSegmentation/Pickle_Files/337987.p,337987.p,accepted
554,116203,1,8,vikf,../TextSegmentation/Pickle_Files/116203.p,116203.p,accepted
555,306641,1,0,vAtavyADi,../TextSegmentation/Pickle_Files/306641.p,306641.p,accepted
556,125753,0,12,SIla,../TextSegmentation/Pickle_Files/125753.p,125753.p,accepted
557,345349,0,4,asarva,../TextSegmentation/Pickle_Files/345349.p,345349.p,accepted
558,379667,1,0,aBihan,../TextSegmentation/Pickle_Files/379667.p,379667.p,accepted
559,337616,0,0,dvijottama,../TextSegmentation/Pickle_Files/337616.p,337616.p,accepted
560,316354,3,0,hfd,../TextSegmentation/Pickle_Files/316354.p,316354.p,accepted
